0.0501,0.2836,0.3368,0.7268,0.1643
0.0500,0.2783,0.3380,0.7311,0.1615
0.0500,0.2731,0.3392,0.7354,0.1586
0.0500,0.2680,0.3405,0.7394,0.1558
0.0500,0.2629,0.3417,0.7432,0.1531
0.0501,0.2579,0.3429,0.7469,0.1504
0.0502,0.2529,0.3442,0.7504,0.1477
0.0503,0.2480,0.3454,0.7537,0.1451
0.0505,0.2431,0.3467,0.7568,0.1425
0.0507,0.2383,0.3480,0.7597,0.1400
0.0509,0.2336,0.3492,0.7624,0.1375
0.0511,0.2290,0.3505,0.7650,0.1351
0.0514,0.2244,0.3518,0.7673,0.1328
0.0517,0.2199,0.3531,0.7694,0.1304
0.0521,0.2154,0.3544,0.7714,0.1282
0.0525,0.2110,0.3557,0.7732,0.1259
0.0529,0.2067,0.3570,0.7747,0.1238
0.0533,0.2025,0.3584,0.7761,0.1216
0.0538,0.1983,0.3597,0.7772,0.1196
0.0543,0.1942,0.3610,0.7782,0.1175
0.0548,0.1902,0.3624,0.7789,0.1156
0.0554,0.1863,0.3637,0.7795,0.1136
0.0560,0.1824,0.3651,0.7798,0.1118
0.0566,0.1786,0.3664,0.7800,0.1099
0.0573,0.1749,0.3678,0.7799,0.1082
0.0580,0.1713,0.3692,0.7797,0.1065
0.0587,0.1678,0.3706,0.7792,0.1048
0.0594,0.1643,0.3719,0.7786,0.1032
0.0602,0.1609,0.3733,0.7777,0.1016
0.0610,0.1577,0.3747,0.7767,0.1001
0.0619,0.1544,0.3761,0.7754,0.0987
0.0628,0.1513,0.3776,0.7740,0.0973
0.0637,0.1483,0.3790,0.7723,0.0959
0.0646,0.1453,0.3804,0.7705,0.0946
0.0656,0.1425,0.3818,0.7684,0.0934
0.0666,0.1397,0.3833,0.7662,0.0922
0.0676,0.1370,0.3847,0.7637,0.0911
0.0687,0.1344,0.3862,0.7611,0.0900
0.0698,0.1319,0.3876,0.7583,0.0890
0.0709,0.1295,0.3891,0.7553,0.0880
