0.6515,0.2784,0.5792,0.3825,0.3704
0.6902,0.3270,0.5804,0.4300,0.3669
0.6160,0.2970,0.6161,0.3882,0.4277
0.6231,0.3747,0.5932,0.3666,0.4374
0.6588,0.3195,0.6372,0.3918,0.4394
0.5844,0.3837,0.6882,0.3216,0.5311
0.6085,0.3782,0.6608,0.3538,0.5103
0.6399,0.3364,0.6106,0.3754,0.5566
0.5700,0.4293,0.6804,0.3182,0.5496
0.5916,0.3768,0.6573,0.3580,0.6097
0.5444,0.4373,0.6200,0.3004,0.6183
0.5587,0.4699,0.6054,0.3353,0.6498
0.5518,0.4424,0.6486,0.2852,0.6777
0.5295,0.4385,0.6745,0.3287,0.7327
0.5812,0.5075,0.6788,0.3549,0.7300
0.5500,0.4953,0.6659,0.3345,0.7526
0.5092,0.4962,0.5965,0.3762,0.8058
0.4905,0.5728,0.6167,0.3724,0.8418
0.5652,0.5087,0.6197,0.3367,0.8393
0.5526,0.5210,0.6410,0.3432,0.8538
0.5344,0.5642,0.6169,0.4117,0.8031
0.5087,0.6211,0.5937,0.4315,0.7972
0.5114,0.6501,0.5705,0.4148,0.8167
0.5304,0.6604,0.5525,0.4080,0.8468
0.4430,0.6181,0.5158,0.4447,0.8034
0.5110,0.6313,0.4955,0.4801,0.8845
0.4982,0.6581,0.4730,0.4876,0.8807
0.4859,0.7208,0.5356,0.5413,0.8261
0.4953,0.6955,0.4541,0.5027,0.7972
0.4192,0.7604,0.5030,0.5834,0.8338
0.4155,0.7770,0.4810,0.6024,0.8351
0.4150,0.7572,0.4211,0.5687,0.8135
0.4017,0.7839,0.4776,0.6490,0.7726
0.4753,0.8188,0.3822,0.6404,0.8049
0.4689,0.7650,0.4176,0.6931,0.7182
0.4451,0.7793,0.4427,0.6464,0.7678
0.3826,0.8339,0.3998,0.7333,0.7103
0.3954,0.8043,0.3369,0.6984,0.6612
0.3688,0.8278,0.3857,0.7839,0.7122
0.4107,0.8377,0.3584,0.7264,0.6567
